"Ada Rumor Dia Berniat Mundur, Ini Kata Paus Fransiskus",https://www.kompas.com/global/read/2021/09/01/181147470/ada-rumor-dia-berniat-mundur-ini-kata-paus-fransiskus,https://asset.kompas.com/crops/7HC3Qikd-ZlbWnrel-NeFRefmzs=/0x36:1024x719/230x152/data/photo/2021/07/05/60e242fd3574e.jpg
"UPDATE 1 September: Ada 251.359 Suspek Covid-19 di Tanah Air",https://nasional.kompas.com/read/2021/09/01/18100161/update-1-september-ada-251359-suspek-covid-19-di-tanah-air,https://asset.kompas.com/crops/_rrukCLXAinTCQcVeNjSpKo1dIg=/1x1:750x500/230x152/data/photo/2021/07/12/60ebe52f5b40a.jpg
"Lirik dan Chord Lagu Roll Over, Baby - LANY",https://www.kompas.com/hype/read/2021/09/01/181000766/lirik-dan-chord-lagu-roll-over-baby-lany,https://asset.kompas.com/crops/7sRl0OmgHJ_rMUmU55KfaNiS77o=/1x0:1280x853/230x152/data/photo/2019/08/14/5d5395c3155d5.jpg
"Penjualan Toyota Membaik di Pertengahan 2021",https://otomotif.kompas.com/read/2021/09/01/181000315/penjualan-toyota-membaik-di-pertengahan-2021,https://asset.kompas.com/crops/0P5iPBrfd9Nu9SbaZft_unDrJaM=/23x17:658x440/230x152/data/photo/2021/08/19/611de214e2721.jpg
"UPDATE Covid-19 di Jatim, DIY, Bali, NTB, NTT, Kalbar, dan Kalsel 1 September 2021",https://regional.kompas.com/read/2021/09/01/180834078/update-covid-19-di-jatim-diy-bali-ntb-ntt-kalbar-dan-kalsel-1-september,https://asset.kompas.com/crops/Z27J8MzONZ9A51_Lz4aAd5ezL6c=/0x0:780x520/230x152/data/photo/2020/12/05/5fcb3088936c9.jpg
"Kemenkes: ""Testing Rate"" Covid-19 Meningkat 3 Kali Lipat dari Standar WHO",https://nasional.kompas.com/read/2021/09/01/18074161/kemenkes-testing-rate-covid-19-meningkat-3-kali-lipat-dari-standar-who,https://asset.kompas.com/crops/4fBx95nvfvTAKFRmeIAKKJtTxrU=/0x0:0x0/230x152/data/photo/2021/08/18/611d0d36e4f45.jpg
"UPDATE 1 September: Sebaran 653 Kasus Kematian Covid-19, Jawa Tengah Tertinggi",https://nasional.kompas.com/read/2021/09/01/18073161/update-1-september-sebaran-653-kasus-kematian-covid-19-jawa-tengah-tertinggi,https://asset.kompas.com/crops/Igv-ik_TUKJxexIHc1jnMYngdK0=/91x0:900x539/230x152/data/photo/2021/08/19/611e0f278ca5d.jpg
"INFOGRAFIK: Syarat Pakaian dan Dokumen yang Wajib Dibawa Peserta Tes SKD CPNS 2021",https://www.kompas.com/tren/read/2021/09/01/180600865/infografik--syarat-pakaian-dan-dokumen-yang-wajib-dibawa-peserta-tes-skd,https://asset.kompas.com/crops/UAghfMNBP9bBH98_vxaK6zbpoUg=/0x0:901x601/230x152/data/photo/2021/09/01/612f40f520411.png
"Sinopsis Coraline, Petualangan Gadis Kecil di Dunia Pararel",https://www.kompas.com/hype/read/2021/09/01/180500166/sinopsis-coraline-petualangan-gadis-kecil-di-dunia-pararel,https://asset.kompas.com/crops/8NGG9QPqWwTEy1ZrMgKGNjdjM_Q=/58x11:917x584/230x152/data/photo/2021/09/01/612f3fcd6174b.png
"UPDATE 1 September: Sebaran 10.337 Kasus Baru Covid-19, Tertinggi di Jabar",https://nasional.kompas.com/read/2021/09/01/18032291/update-1-september-sebaran-10337-kasus-baru-covid-19-tertinggi-di-jabar,https://asset.kompas.com/crops/jp3QOYEU35FgPCYXEysov-jHdZI=/0x398:2100x1798/230x152/data/photo/2020/03/19/5e72fef71944d.jpg
"Comeback, Vic Chou Beberkan Karakternya dalam Drama Danger Zone",https://www.kompas.com/hype/read/2021/09/01/180251866/comeback-vic-chou-beberkan-karakternya-dalam-drama-danger-zone,https://asset.kompas.com/crops/Vge7gX6mq3DKivSQkTVUtITk9m0=/0x21:800x555/230x152/data/photo/2021/01/15/600136b0a7f35.jpg
"Jokowi Berkunjung ke Lampung, Akan Tinjau Vaksinasi Pelajar hingga Resmikan Bendungan",https://regional.kompas.com/read/2021/09/01/180248878/jokowi-berkunjung-ke-lampung-akan-tinjau-vaksinasi-pelajar-hingga-resmikan,https://asset.kompas.com/crops/VUBIY1gtp0Wc7ZpYIxIEKBQABFM=/0x0:0x0/230x152/data/photo/2021/09/01/612f545cedf7f.jpg
"Dilaporkan atas Tuduhan Aniaya Ayu Thalia, Anak Ahok Siap Hadapi Proses Hukum",https://megapolitan.kompas.com/read/2021/09/01/18022621/dilaporkan-atas-tuduhan-aniaya-ayu-thalia-anak-ahok-siap-hadapi-proses,https://asset.kompas.com/crops/yBhiBrTh4zgr-7z79BvrP2vPAxM=/92x0:1104x675/230x152/data/photo/2019/07/06/1990239237.jpg
